,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_pred
8240,8240,1,1,77
8241,8241,1,1,3
8242,8242,1,1,75
8243,8243,1,1,92
8244,8244,0,0,42
8245,8245,1,1,61
8246,8246,0,1,80
8247,8247,1,1,38
8248,8248,1,1,12
8249,8249,1,1,1
8250,8250,1,1,0
8251,8251,1,1,30
8252,8252,1,0,84
8253,8253,0,0,46
8254,8254,1,1,29
8255,8255,1,1,7
8256,8256,1,1,18
8257,8257,1,1,48
8258,8258,1,0,89
8259,8259,1,1,91
8260,8260,1,0,84
8261,8261,0,0,50
8262,8262,1,1,62
8263,8263,1,0,31
8264,8264,1,1,40
8265,8265,0,0,77
8266,8266,1,1,30
8267,8267,0,0,10
8268,8268,1,1,86
8269,8269,0,0,52
8270,8270,0,0,96
8271,8271,0,0,57
8272,8272,0,0,20
8273,8273,1,1,14
8274,8274,1,1,28
8275,8275,1,0,75
8276,8276,0,0,35
8277,8277,1,0,81
8278,8278,1,0,61
8279,8279,0,0,93
8280,8280,1,1,79
8281,8281,1,0,5
8282,8282,1,0,88
8283,8283,1,1,56
8284,8284,1,1,81
8285,8285,1,0,31
8286,8286,1,1,84
8287,8287,1,1,69
8288,8288,1,1,30
8289,8289,0,0,92
8290,8290,0,0,37
8291,8291,0,0,92
8292,8292,0,0,84
8293,8293,0,0,50
8294,8294,0,0,74
8295,8295,0,0,63
8296,8296,0,0,40
8297,8297,1,0,71
8298,8298,1,0,5
8299,8299,1,1,14
8300,8300,1,1,48
8301,8301,1,0,18
8302,8302,1,1,0
8303,8303,1,0,70
8304,8304,1,1,38
8305,8305,0,1,4
8306,8306,1,1,24
8307,8307,1,1,69
8308,8308,0,0,22
8309,8309,1,1,9
8310,8310,1,0,42
8311,8311,1,1,41
8312,8312,1,0,39
8313,8313,1,1,27
8314,8314,1,1,0
8315,8315,0,0,45
8316,8316,1,1,85
8317,8317,1,1,9
8318,8318,1,0,43
8319,8319,1,0,79
8320,8320,1,0,77
8321,8321,1,1,75
8322,8322,1,0,74
8323,8323,1,0,80
8324,8324,1,1,42
8325,8325,1,0,67
8326,8326,1,0,8
8327,8327,1,1,0
8328,8328,1,0,36
8329,8329,1,1,89
8330,8330,1,0,43
8331,8331,1,1,46
8332,8332,1,1,69
8333,8333,1,0,56
8334,8334,1,0,42
8335,8335,1,0,10
8336,8336,1,1,71
8337,8337,1,1,98
8338,8338,0,0,4
8339,8339,1,0,40
8340,8340,1,1,16
8341,8341,1,0,0
8342,8342,1,0,21
8343,8343,0,0,11
8344,8344,1,1,1
8345,8345,0,0,3
8346,8346,1,0,52
8347,8347,1,1,43
8348,8348,0,0,0
8349,8349,1,0,65
8350,8350,1,1,68
8351,8351,1,0,18
8352,8352,1,1,1
8353,8353,1,1,25
8354,8354,1,0,96
8355,8355,0,1,98
8356,8356,1,0,47
8357,8357,1,1,90
8358,8358,1,1,2
8359,8359,1,1,28
8360,8360,0,0,49
8361,8361,1,1,61
8362,8362,1,0,31
8363,8363,0,0,6
8364,8364,1,0,4
8365,8365,0,0,77
8366,8366,1,0,38
8367,8367,1,1,93
8368,8368,1,1,28
8369,8369,1,1,39
8370,8370,0,0,6
8371,8371,1,1,41
8372,8372,1,0,44
8373,8373,1,1,49
8374,8374,0,0,83
8375,8375,1,1,11
8376,8376,1,0,19
8377,8377,1,0,91
8378,8378,1,1,82
8379,8379,1,0,4
8380,8380,1,1,60
8381,8381,0,0,30
8382,8382,1,1,56
8383,8383,1,1,19
8384,8384,1,1,32
8385,8385,1,0,74
8386,8386,0,0,31
8387,8387,1,1,99
8388,8388,0,0,73
8389,8389,0,0,65
8390,8390,0,0,15
8391,8391,1,1,58
8392,8392,1,0,93
8393,8393,1,1,87
8394,8394,0,0,35
8395,8395,1,1,24
8396,8396,0,1,40
8397,8397,1,1,43
8398,8398,1,0,52
8399,8399,1,1,6
8400,8400,0,0,30
8401,8401,1,0,33
8402,8402,1,1,8
8403,8403,1,0,63
8404,8404,1,1,26
8405,8405,1,1,34
8406,8406,1,1,39
8407,8407,1,1,97
8408,8408,0,0,31
8409,8409,1,1,75
8410,8410,0,0,76
8411,8411,1,1,87
8412,8412,1,1,49
8413,8413,0,0,11
8414,8414,1,1,16
8415,8415,1,1,33
8416,8416,1,1,76
8417,8417,1,1,41
8418,8418,0,0,33
8419,8419,1,0,8
8420,8420,1,1,75
8421,8421,1,1,17
8422,8422,1,0,80
8423,8423,1,1,93
8424,8424,0,0,18
8425,8425,1,0,4
8426,8426,1,0,41
8427,8427,0,0,17
8428,8428,0,0,73
8429,8429,1,0,31
8430,8430,1,1,21
8431,8431,1,1,77
8432,8432,0,0,87
8433,8433,1,1,54
8434,8434,1,1,87
8435,8435,1,0,86
8436,8436,1,0,37
8437,8437,0,0,52
8438,8438,0,0,6
8439,8439,1,0,2
8440,8440,1,0,73
8441,8441,1,0,55
8442,8442,1,0,25
8443,8443,1,0,62
8444,8444,1,1,26
8445,8445,0,0,98
8446,8446,1,1,28
8447,8447,1,1,15
8448,8448,1,1,14
8449,8449,1,1,59
8450,8450,0,0,17
8451,8451,1,1,45
8452,8452,1,1,92
8453,8453,1,1,39
8454,8454,1,0,42
8455,8455,1,1,58
8456,8456,1,1,49
8457,8457,1,0,48
8458,8458,0,0,18
8459,8459,0,0,49
8460,8460,1,0,48
8461,8461,1,1,69
8462,8462,1,1,9
8463,8463,0,0,26
8464,8464,0,0,84
8465,8465,0,0,2
8466,8466,0,0,71
8467,8467,1,1,66
8468,8468,1,1,66
8469,8469,0,0,97
8470,8470,1,1,82
8471,8471,1,0,1
8472,8472,1,0,39
8473,8473,1,1,88
8474,8474,1,1,93
8475,8475,1,1,82
8476,8476,1,0,7
8477,8477,1,1,17
8478,8478,0,0,59
8479,8479,0,0,28
8480,8480,1,1,70
8481,8481,1,0,1
8482,8482,1,1,68
8483,8483,0,1,52
8484,8484,1,0,69
8485,8485,1,0,45
8486,8486,1,1,16
8487,8487,0,1,62
8488,8488,1,1,85
8489,8489,1,1,12
8490,8490,1,1,99
8491,8491,1,1,88
8492,8492,1,1,40
8493,8493,1,0,68
8494,8494,1,1,36
8495,8495,0,1,71
8496,8496,1,0,17
8497,8497,0,0,45
8498,8498,0,1,25
8499,8499,1,0,46
8500,8500,1,1,75
8501,8501,0,0,22
8502,8502,0,1,62
8503,8503,1,1,58
8504,8504,0,1,34
8505,8505,1,1,51
8506,8506,1,1,75
8507,8507,1,1,73
8508,8508,0,0,54
8509,8509,1,1,37
8510,8510,0,0,16
8511,8511,1,1,90
8512,8512,0,1,55
8513,8513,1,1,88
8514,8514,0,0,15
8515,8515,1,1,38
8516,8516,1,0,95
8517,8517,0,0,7
8518,8518,0,0,2
8519,8519,1,1,58
8520,8520,0,0,61
8521,8521,1,1,39
8522,8522,1,1,56
8523,8523,1,0,17
8524,8524,1,0,33
8525,8525,0,0,4
8526,8526,0,0,4
8527,8527,1,0,87
8528,8528,0,0,51
8529,8529,0,0,42
8530,8530,1,1,16
8531,8531,1,1,94
8532,8532,0,0,72
8533,8533,1,1,76
8534,8534,0,0,68
8535,8535,1,0,97
8536,8536,1,1,1
8537,8537,1,1,0
8538,8538,1,1,75
8539,8539,1,1,31
8540,8540,0,0,18
8541,8541,1,1,71
8542,8542,1,1,75
8543,8543,0,0,47
8544,8544,1,1,6
8545,8545,1,0,43
8546,8546,1,0,14
8547,8547,1,1,84
8548,8548,0,0,34
8549,8549,1,1,51
8550,8550,1,1,1
8551,8551,1,0,88
8552,8552,1,1,53
8553,8553,1,1,66
8554,8554,1,0,5
8555,8555,0,0,52
8556,8556,1,1,32
8557,8557,1,0,52
8558,8558,1,1,40
8559,8559,1,1,24
8560,8560,1,1,86
8561,8561,1,0,54
8562,8562,1,0,54
8563,8563,1,0,88
8564,8564,1,0,61
8565,8565,1,1,87
8566,8566,1,1,54
8567,8567,1,1,24
8568,8568,0,0,40
8569,8569,1,1,85
8570,8570,1,0,17
8571,8571,0,0,29
8572,8572,1,1,22
8573,8573,1,1,86
8574,8574,1,0,77
8575,8575,1,1,79
8576,8576,1,0,94
8577,8577,1,0,45
8578,8578,1,1,0
8579,8579,1,0,39
8580,8580,1,1,89
8581,8581,1,1,82
8582,8582,0,0,77
8583,8583,0,0,20
8584,8584,1,1,91
8585,8585,1,1,73
8586,8586,0,0,55
8587,8587,1,1,62
8588,8588,1,0,72
8589,8589,0,0,15
8590,8590,1,0,10
8591,8591,0,0,35
8592,8592,1,1,28
8593,8593,1,0,38
8594,8594,0,0,27
8595,8595,0,0,62
8596,8596,1,0,13
8597,8597,1,1,7
8598,8598,1,1,15
8599,8599,0,0,4
8600,8600,1,1,76
8601,8601,1,0,98
8602,8602,0,0,30
8603,8603,1,0,79
8604,8604,1,0,15
8605,8605,1,0,47
8606,8606,1,1,47
8607,8607,0,0,66
8608,8608,0,0,67
8609,8609,1,0,13
8610,8610,1,1,26
8611,8611,1,1,70
8612,8612,1,1,95
8613,8613,1,1,60
8614,8614,1,1,70
8615,8615,0,0,35
8616,8616,1,1,82
8617,8617,0,0,33
8618,8618,1,1,34
8619,8619,1,1,6
8620,8620,1,1,65
8621,8621,1,1,62
8622,8622,0,0,62
8623,8623,0,0,15
8624,8624,1,0,36
8625,8625,1,0,88
8626,8626,1,0,96
8627,8627,1,0,48
8628,8628,1,0,79
8629,8629,0,0,63
8630,8630,1,1,19
8631,8631,0,0,57
8632,8632,1,0,66
8633,8633,0,0,71
8634,8634,0,0,74
8635,8635,0,0,66
8636,8636,1,1,16
8637,8637,0,0,63
8638,8638,1,1,16
8639,8639,1,0,84
8640,8640,1,0,18
8641,8641,1,1,29
8642,8642,0,0,93
8643,8643,0,1,53
8644,8644,1,1,9
8645,8645,1,0,38
8646,8646,0,0,4
8647,8647,0,0,33
8648,8648,1,1,15
8649,8649,1,1,1
8650,8650,0,0,4
8651,8651,0,0,33
8652,8652,1,1,1
8653,8653,1,0,84
8654,8654,1,0,69
8655,8655,0,1,90
8656,8656,1,1,10
8657,8657,1,0,33
8658,8658,0,0,95
8659,8659,1,0,68
8660,8660,1,1,30
8661,8661,1,1,8
8662,8662,0,0,18
8663,8663,1,0,13
8664,8664,1,0,45
8665,8665,1,0,18
8666,8666,0,0,55
8667,8667,0,0,98
8668,8668,1,1,28
8669,8669,0,0,63
8670,8670,1,0,5
8671,8671,1,0,53
8672,8672,1,0,34
8673,8673,1,1,27
8674,8674,0,0,67
8675,8675,1,0,18
8676,8676,0,0,40
8677,8677,1,1,93
8678,8678,1,1,37
8679,8679,0,0,44
8680,8680,0,0,11
8681,8681,1,1,31
8682,8682,1,0,69
8683,8683,1,0,47
8684,8684,0,0,77
8685,8685,1,0,30
8686,8686,1,1,85
8687,8687,1,0,80
8688,8688,1,1,1
8689,8689,1,1,82
8690,8690,0,0,18
8691,8691,1,1,66
8692,8692,0,0,80
8693,8693,1,1,58
8694,8694,1,0,31
8695,8695,1,0,42
8696,8696,1,0,23
8697,8697,1,1,90
8698,8698,0,0,21
8699,8699,1,1,83
8700,8700,0,0,31
8701,8701,1,1,51
8702,8702,0,0,88
8703,8703,1,1,23
8704,8704,1,1,64
8705,8705,1,1,61
8706,8706,1,0,40
8707,8707,1,1,51
8708,8708,1,1,99
8709,8709,1,1,28
8710,8710,1,0,19
8711,8711,0,0,96
8712,8712,0,0,89
8713,8713,1,1,97
8714,8714,1,0,78
8715,8715,1,0,34
8716,8716,0,0,71
8717,8717,1,1,13
8718,8718,0,0,74
8719,8719,0,0,76
8720,8720,1,1,28
8721,8721,1,1,29
8722,8722,0,0,67
8723,8723,1,1,57
8724,8724,1,1,83
8725,8725,1,0,83
8726,8726,1,1,53
8727,8727,0,0,67
8728,8728,1,1,7
8729,8729,1,0,59
8730,8730,1,1,82
8731,8731,1,1,34
8732,8732,1,1,15
8733,8733,1,1,68
8734,8734,1,1,68
8735,8735,1,1,34
8736,8736,1,1,82
8737,8737,1,1,75
8738,8738,0,0,89
8739,8739,1,0,8
8740,8740,1,0,94
8741,8741,1,1,16
8742,8742,1,1,24
8743,8743,1,1,21
8744,8744,0,0,79
8745,8745,0,0,47
8746,8746,1,1,53
8747,8747,0,0,67
8748,8748,0,0,80
8749,8749,0,0,5
8750,8750,0,0,72
8751,8751,1,1,32
8752,8752,1,1,96
8753,8753,1,1,20
8754,8754,1,1,29
8755,8755,0,0,63
8756,8756,1,1,69
8757,8757,1,0,94
8758,8758,1,1,26
8759,8759,0,0,54
8760,8760,1,1,23
8761,8761,1,1,91
8762,8762,1,0,34
8763,8763,1,1,48
8764,8764,0,0,23
8765,8765,1,1,53
8766,8766,0,0,5
8767,8767,1,1,0
8768,8768,1,0,59
8769,8769,1,0,57
8770,8770,1,1,69
8771,8771,1,1,73
8772,8772,0,0,74
8773,8773,1,1,12
8774,8774,1,0,42
8775,8775,1,1,61
8776,8776,1,1,21
8777,8777,0,0,95
8778,8778,1,1,88
8779,8779,0,0,61
8780,8780,1,0,15
8781,8781,0,0,55
8782,8782,1,1,1
8783,8783,0,0,46
8784,8784,0,0,1
8785,8785,1,1,82
8786,8786,0,0,2
8787,8787,1,1,64
8788,8788,1,0,51
8789,8789,1,0,52
8790,8790,1,1,79
8791,8791,0,1,62
8792,8792,1,1,46
8793,8793,1,0,1
8794,8794,1,1,59
8795,8795,1,1,87
8796,8796,0,0,60
8797,8797,0,0,33
8798,8798,1,1,76
8799,8799,1,1,45
8800,8800,1,0,15
8801,8801,1,0,79
8802,8802,1,0,1
8803,8803,1,0,35
8804,8804,1,0,94
8805,8805,1,0,79
8806,8806,0,0,25
8807,8807,0,1,71
8808,8808,1,0,26
8809,8809,1,0,72
8810,8810,1,1,60
8811,8811,1,1,73
8812,8812,1,1,9
8813,8813,1,1,75
8814,8814,1,0,5
8815,8815,0,0,55
8816,8816,1,0,27
8817,8817,0,0,63
8818,8818,0,0,65
8819,8819,0,0,14
8820,8820,1,0,45
8821,8821,1,0,36
8822,8822,1,0,40
8823,8823,1,0,96
8824,8824,1,0,35
8825,8825,0,0,27
8826,8826,1,0,85
8827,8827,1,0,30
8828,8828,1,0,14
8829,8829,1,1,51
8830,8830,1,0,79
8831,8831,0,0,13
8832,8832,1,1,99
8833,8833,1,1,86
8834,8834,1,1,15
8835,8835,1,1,29
8836,8836,1,1,63
8837,8837,1,0,66
8838,8838,1,0,62
8839,8839,1,0,80
8840,8840,1,1,24
8841,8841,1,1,57
8842,8842,0,0,42
8843,8843,1,1,78
8844,8844,0,0,96
8845,8845,1,1,99
8846,8846,1,1,95
8847,8847,1,0,93
8848,8848,0,0,74
8849,8849,0,0,12
8850,8850,1,0,77
8851,8851,1,0,86
8852,8852,1,0,64
8853,8853,0,0,6
8854,8854,0,0,3
8855,8855,1,1,62
8856,8856,1,0,50
8857,8857,1,1,17
8858,8858,0,0,2
8859,8859,1,0,21
8860,8860,1,1,32
8861,8861,1,1,57
8862,8862,1,0,99
8863,8863,1,0,2
8864,8864,0,0,45
8865,8865,0,1,92
8866,8866,1,1,82
8867,8867,1,1,82
8868,8868,1,1,94
8869,8869,1,1,95
8870,8870,1,0,81
8871,8871,1,0,96
8872,8872,0,0,63
8873,8873,1,0,33
8874,8874,1,0,67
8875,8875,1,1,31
8876,8876,1,1,60
8877,8877,0,0,26
8878,8878,0,0,27
8879,8879,0,0,27
8880,8880,1,1,62
8881,8881,1,1,82
8882,8882,1,1,36
8883,8883,0,0,68
8884,8884,1,0,31
8885,8885,1,0,47
8886,8886,1,1,75
8887,8887,0,1,4
8888,8888,1,1,29
8889,8889,1,1,94
8890,8890,1,0,27
8891,8891,0,0,9
8892,8892,0,0,30
8893,8893,1,1,32
8894,8894,1,1,38
8895,8895,1,1,67
8896,8896,1,0,37
8897,8897,0,0,53
8898,8898,1,0,65
8899,8899,0,0,51
8900,8900,0,0,82
8901,8901,1,1,87
8902,8902,1,1,95
8903,8903,1,1,53
8904,8904,0,0,74
8905,8905,0,0,94
8906,8906,1,1,89
8907,8907,1,1,69
8908,8908,1,1,93
8909,8909,1,1,81
8910,8910,1,0,84
8911,8911,1,1,71
8912,8912,1,0,31
8913,8913,1,0,33
8914,8914,1,1,73
8915,8915,1,1,75
8916,8916,0,0,49
8917,8917,1,1,47
8918,8918,1,1,97
8919,8919,1,1,54
8920,8920,0,0,89
8921,8921,0,0,7
8922,8922,1,0,46
8923,8923,0,0,89
8924,8924,1,0,92
8925,8925,1,1,53
8926,8926,0,0,40
8927,8927,1,0,66
8928,8928,1,1,45
8929,8929,1,1,48
8930,8930,1,1,94
8931,8931,0,0,61
8932,8932,0,1,40
8933,8933,1,1,60
8934,8934,0,0,29
8935,8935,0,1,98
8936,8936,1,1,59
8937,8937,0,0,96
8938,8938,1,0,44
8939,8939,0,0,92
8940,8940,1,1,4
8941,8941,1,1,83
8942,8942,1,1,89
8943,8943,1,1,71
8944,8944,0,0,68
8945,8945,1,0,52
8946,8946,1,0,46
8947,8947,1,0,58
8948,8948,0,0,46
8949,8949,0,0,93
8950,8950,1,0,62
8951,8951,0,1,52
8952,8952,0,1,65
8953,8953,1,1,58
8954,8954,1,1,77
8955,8955,1,1,96
8956,8956,1,0,86
8957,8957,0,0,49
8958,8958,0,0,58
8959,8959,1,1,69
8960,8960,1,0,97
8961,8961,1,1,14
8962,8962,1,0,51
8963,8963,0,0,54
8964,8964,1,0,4
8965,8965,0,0,40
8966,8966,1,1,58
8967,8967,0,1,42
8968,8968,1,0,6
8969,8969,0,0,38
8970,8970,1,1,81
8971,8971,1,1,99
8972,8972,1,1,28
8973,8973,0,0,4
8974,8974,1,0,57
8975,8975,1,0,88
8976,8976,1,0,25
8977,8977,1,0,38
8978,8978,0,1,23
8979,8979,0,0,96
8980,8980,1,0,53
8981,8981,1,1,48
8982,8982,1,1,79
8983,8983,1,1,59
8984,8984,1,0,29
8985,8985,1,1,82
8986,8986,0,0,10
8987,8987,0,0,93
8988,8988,1,0,81
8989,8989,1,1,17
8990,8990,1,1,14
8991,8991,1,1,69
8992,8992,1,0,25
8993,8993,1,1,32
8994,8994,1,1,39
8995,8995,0,0,36
8996,8996,1,1,89
8997,8997,0,0,66
8998,8998,1,1,67
8999,8999,1,0,78
9000,9000,1,1,28
9001,9001,1,1,98
9002,9002,1,1,88
9003,9003,1,1,20
9004,9004,0,0,28
9005,9005,0,0,83
9006,9006,0,1,71
9007,9007,1,1,48
9008,9008,1,0,69
9009,9009,1,0,18
9010,9010,0,0,21
9011,9011,1,0,6
9012,9012,1,0,39
9013,9013,0,0,72
9014,9014,1,0,15
9015,9015,0,0,12
9016,9016,0,0,92
9017,9017,1,1,48
9018,9018,0,0,3
9019,9019,1,0,89
9020,9020,0,0,73
9021,9021,0,0,35
9022,9022,0,0,43
9023,9023,0,0,23
9024,9024,1,1,21
9025,9025,1,1,96
9026,9026,1,1,11
9027,9027,0,0,84
9028,9028,1,0,84
9029,9029,1,0,73
9030,9030,0,0,13
9031,9031,0,1,30
9032,9032,0,0,98
9033,9033,0,0,19
9034,9034,0,0,53
9035,9035,1,0,59
9036,9036,1,1,77
9037,9037,0,0,74
9038,9038,1,1,41
9039,9039,0,0,33
9040,9040,1,1,19
9041,9041,1,1,54
9042,9042,1,0,4
9043,9043,1,1,68
9044,9044,0,0,14
9045,9045,1,1,91
9046,9046,0,0,93
9047,9047,1,0,19
9048,9048,0,0,84
9049,9049,0,1,23
9050,9050,0,0,19
9051,9051,0,0,78
9052,9052,1,1,9
9053,9053,1,1,82
9054,9054,0,0,67
9055,9055,1,1,76
9056,9056,1,1,20
9057,9057,1,0,60
9058,9058,1,1,42
9059,9059,1,1,94
9060,9060,0,0,55
9061,9061,1,0,72
9062,9062,0,0,14
9063,9063,1,0,25
9064,9064,0,0,10
9065,9065,1,0,36
9066,9066,0,0,78
9067,9067,0,0,83
9068,9068,0,0,72
9069,9069,1,0,60
9070,9070,1,0,14
9071,9071,1,0,62
9072,9072,0,0,36
9073,9073,0,0,38
9074,9074,0,0,85
9075,9075,1,0,67
9076,9076,1,0,93
9077,9077,1,1,23
9078,9078,1,0,33
9079,9079,1,0,88
9080,9080,1,0,18
9081,9081,1,1,58
9082,9082,1,1,0
9083,9083,0,0,16
9084,9084,1,0,23
9085,9085,0,0,96
9086,9086,1,0,56
9087,9087,1,1,20
9088,9088,0,0,79
9089,9089,1,1,20
9090,9090,1,0,30
9091,9091,0,0,47
9092,9092,1,1,19
9093,9093,0,0,55
9094,9094,1,0,98
9095,9095,0,0,93
9096,9096,1,1,26
9097,9097,1,1,0
9098,9098,1,1,56
9099,9099,1,1,47
9100,9100,0,0,83
9101,9101,1,0,59
9102,9102,0,0,92
9103,9103,0,0,40
9104,9104,0,0,44
9105,9105,1,0,3
9106,9106,0,0,72
9107,9107,1,1,9
9108,9108,1,0,77
9109,9109,1,0,43
9110,9110,1,1,15
9111,9111,0,0,64
9112,9112,1,0,77
9113,9113,1,1,19
9114,9114,1,1,73
9115,9115,0,0,79
9116,9116,1,1,7
9117,9117,1,0,29
9118,9118,1,0,4
9119,9119,1,1,61
9120,9120,1,0,64
9121,9121,0,0,93
9122,9122,1,1,39
9123,9123,0,0,43
9124,9124,0,0,10
9125,9125,1,1,51
9126,9126,0,0,33
9127,9127,1,1,17
9128,9128,1,0,28
9129,9129,0,0,33
9130,9130,0,0,78
9131,9131,0,0,90
9132,9132,0,0,70
9133,9133,0,0,69
9134,9134,1,0,63
9135,9135,1,0,71
9136,9136,1,1,12
9137,9137,0,0,2
9138,9138,1,1,77
9139,9139,1,0,35
9140,9140,1,0,29
9141,9141,0,1,51
9142,9142,0,0,19
9143,9143,1,1,84
9144,9144,1,1,19
9145,9145,0,0,1
9146,9146,1,1,70
9147,9147,1,1,62
9148,9148,1,0,34
9149,9149,1,1,94
9150,9150,0,0,73
9151,9151,0,1,1
9152,9152,0,0,5
9153,9153,1,1,99
9154,9154,0,0,96
9155,9155,1,0,90
9156,9156,1,1,16
9157,9157,1,0,56
9158,9158,0,0,77
9159,9159,1,1,24
9160,9160,0,1,71
9161,9161,0,0,51
9162,9162,0,0,15
9163,9163,1,1,14
9164,9164,1,0,23
9165,9165,1,1,68
9166,9166,1,0,91
9167,9167,1,1,81
9168,9168,0,0,10
9169,9169,1,1,90
9170,9170,1,0,21
9171,9171,1,1,57
9172,9172,1,1,22
9173,9173,1,1,87
9174,9174,1,1,82
9175,9175,1,1,12
9176,9176,1,0,38
9177,9177,1,0,10
9178,9178,1,1,93
9179,9179,0,0,38
9180,9180,1,1,84
9181,9181,1,1,41
9182,9182,1,1,64
9183,9183,1,1,76
9184,9184,1,1,25
9185,9185,1,1,91
9186,9186,1,1,94
9187,9187,1,1,42
9188,9188,0,0,99
9189,9189,1,1,19
9190,9190,1,1,76
9191,9191,1,1,87
9192,9192,1,0,18
9193,9193,1,0,51
9194,9194,1,0,1
9195,9195,1,1,50
9196,9196,1,0,37
9197,9197,1,0,6
9198,9198,1,1,45
9199,9199,1,0,23
9200,9200,1,1,0
9201,9201,1,0,55
9202,9202,1,0,91
9203,9203,1,1,89
9204,9204,1,1,95
9205,9205,0,0,58
9206,9206,1,0,45
9207,9207,1,1,54
9208,9208,1,0,69
9209,9209,1,1,82
9210,9210,1,1,68
9211,9211,1,1,56
9212,9212,0,0,72
9213,9213,1,0,80
9214,9214,0,1,37
9215,9215,1,1,67
9216,9216,1,1,71
9217,9217,0,0,23
9218,9218,1,1,50
9219,9219,1,1,60
9220,9220,1,1,79
9221,9221,1,1,0
9222,9222,0,0,73
9223,9223,0,0,74
9224,9224,0,0,11
9225,9225,0,0,17
9226,9226,1,1,2
9227,9227,1,0,32
9228,9228,0,0,9
9229,9229,0,0,10
9230,9230,0,0,76
9231,9231,0,0,66
9232,9232,1,1,13
9233,9233,1,1,30
9234,9234,1,0,27
9235,9235,1,1,74
9236,9236,1,1,8
9237,9237,1,1,17
9238,9238,1,0,42
9239,9239,1,1,91
9240,9240,0,0,46
9241,9241,0,0,35
9242,9242,1,1,69
9243,9243,0,0,4
9244,9244,0,0,0
9245,9245,1,1,84
9246,9246,0,0,23
9247,9247,1,0,85
9248,9248,0,1,21
9249,9249,0,0,71
9250,9250,1,1,79
9251,9251,1,1,76
9252,9252,1,0,13
9253,9253,1,1,8
9254,9254,0,0,62
9255,9255,1,1,69
9256,9256,1,1,82
9257,9257,1,0,7
9258,9258,0,0,91
9259,9259,1,1,89
9260,9260,0,0,82
9261,9261,1,1,42
9262,9262,1,1,39
9263,9263,0,0,78
9264,9264,0,0,34
9265,9265,0,0,4
9266,9266,1,0,15
9267,9267,1,0,74
9268,9268,1,1,16
9269,9269,0,0,92
9270,9270,0,0,18
9271,9271,1,1,60
9272,9272,0,0,18
9273,9273,1,0,83
9274,9274,1,1,62
9275,9275,1,0,85
9276,9276,1,1,48
9277,9277,0,0,59
9278,9278,1,1,11
9279,9279,0,0,25
9280,9280,0,0,46
9281,9281,1,0,18
9282,9282,1,1,75
9283,9283,1,1,75
9284,9284,1,0,4
9285,9285,0,0,42
9286,9286,0,0,63
9287,9287,1,1,17
9288,9288,1,0,89
9289,9289,1,0,70
9290,9290,1,1,19
9291,9291,0,0,64
9292,9292,1,0,77
9293,9293,1,0,67
9294,9294,1,1,83
9295,9295,1,0,63
9296,9296,1,1,2
9297,9297,0,0,62
9298,9298,0,0,37
9299,9299,0,0,2
9300,9300,1,1,99
9301,9301,1,1,77
9302,9302,1,1,56
9303,9303,1,1,22
9304,9304,1,0,84
9305,9305,1,1,14
9306,9306,1,1,71
9307,9307,1,0,94
9308,9308,0,0,18
9309,9309,0,0,85
9310,9310,1,1,41
9311,9311,0,0,52
9312,9312,1,1,91
9313,9313,1,1,85
9314,9314,1,1,43
9315,9315,1,1,82
9316,9316,1,0,40
9317,9317,0,0,95
9318,9318,0,0,78
9319,9319,0,0,65
9320,9320,1,1,47
9321,9321,0,0,51
9322,9322,1,1,1
9323,9323,0,0,45
9324,9324,1,0,78
9325,9325,0,0,33
9326,9326,1,1,93
9327,9327,1,1,85
9328,9328,1,0,18
9329,9329,0,0,4
9330,9330,0,0,53
9331,9331,1,1,25
9332,9332,1,0,44
9333,9333,1,0,2
9334,9334,0,0,16
9335,9335,0,0,44
9336,9336,1,1,59
9337,9337,1,1,2
9338,9338,1,1,54
9339,9339,0,0,55
9340,9340,1,1,56
9341,9341,1,1,75
9342,9342,0,0,52
9343,9343,1,1,76
9344,9344,1,1,20
9345,9345,1,1,48
9346,9346,1,1,97
9347,9347,1,1,9
9348,9348,0,0,81
9349,9349,1,1,38
9350,9350,0,0,94
9351,9351,1,1,3
9352,9352,0,0,50
9353,9353,1,0,43
9354,9354,1,0,84
9355,9355,0,0,44
9356,9356,1,0,6
9357,9357,1,1,9
9358,9358,1,0,72
9359,9359,1,0,38
9360,9360,1,0,6
9361,9361,1,1,75
9362,9362,1,1,15
9363,9363,1,1,29
9364,9364,0,0,11
9365,9365,0,0,20
9366,9366,1,0,95
9367,9367,0,0,4
9368,9368,0,0,25
9369,9369,1,0,74
9370,9370,0,0,1
9371,9371,1,1,83
9372,9372,1,0,91
9373,9373,1,0,74
9374,9374,1,1,86
9375,9375,0,0,10
9376,9376,0,0,15
9377,9377,1,1,58
9378,9378,1,1,36
9379,9379,0,1,81
9380,9380,1,0,8
9381,9381,1,0,49
9382,9382,0,0,85
9383,9383,1,0,95
9384,9384,0,0,26
9385,9385,1,0,14
9386,9386,1,0,81
9387,9387,1,0,0
9388,9388,1,1,58
9389,9389,1,0,96
9390,9390,1,1,1
9391,9391,1,1,61
9392,9392,1,0,59
9393,9393,1,1,21
9394,9394,1,1,60
