,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_nat_conf,Rebuffi2021Fixing_28_10_cutmix_ddpm_pred
9501,9501,0.4325737655162811,0.4064092040061951,0.3531588613986969,1,1,1,1,0.45799291133880615,28
9502,9502,0.12873531877994535,0.14520183205604553,0.1804090142250061,0,0,0,0,0.11396851390600204,50
9503,9503,0.18482986092567444,0.1723477840423584,0.18530026078224182,0,1,1,0,0.1974107027053833,6
9504,9504,0.4199390411376953,0.4006641805171967,0.36087921261787415,0,1,1,1,0.43895986676216125,81
9505,9505,0.19294629991054527,0.21156935393810272,0.2492869645357132,1,0,0,0,0.2127932608127594,45
9506,9506,0.8631405830383301,0.8576700091362,0.8435694575309753,1,1,1,1,0.867968738079071,87
9507,9507,0.10897375643253326,0.1218220517039299,0.14917339384555817,0,0,0,0,0.10865384340286255,55
9508,9508,0.13080789148807526,0.129676952958107,0.12382905185222626,0,1,1,1,0.1307312697172165,77
9509,9509,0.2280065268278122,0.21495018899440765,0.2219214141368866,1,1,1,0,0.23550646007061005,14
9510,9510,0.3944441378116608,0.3854208290576935,0.36335262656211853,0,1,1,1,0.40255558490753174,52
9511,9511,0.16232791543006894,0.15378035604953766,0.14104586839675903,0,1,1,1,0.17148080468177795,3
9512,9512,0.12189841270446775,0.11359886080026628,0.19547417759895325,1,1,0,0,0.13325706124305725,77
9513,9513,0.2498823404312133,0.24708186089992526,0.28713464736938477,0,1,0,0,0.2513446509838104,52
9514,9514,0.3154028654098511,0.3066224157810211,0.3161431550979614,1,1,1,0,0.3184335231781006,60
9515,9515,0.664366602897644,0.6354605555534363,0.5727588534355164,1,1,1,1,0.6913308501243591,71
9516,9516,0.3224338293075561,0.3678802251815796,0.4622790813446045,1,0,0,0,0.3037329912185669,25
9517,9517,0.714316189289093,0.7063488960266113,0.689200222492218,1,1,1,1,0.7222880125045776,67
9518,9518,0.421621322631836,0.4122193157672882,0.39170512557029724,1,1,1,1,0.43101412057876587,81
9519,9519,0.2101479768753052,0.1935843825340271,0.2453700453042984,0,1,1,0,0.22524793446063995,2
9520,9520,0.3652183413505554,0.35806044936180115,0.3422902524471283,1,1,1,1,0.3724798858165741,54
9521,9521,0.4502253532409668,0.4373603761196137,0.40929022431373596,0,1,1,1,0.46207424998283386,73
9522,9522,0.4456457793712616,0.43471410870552063,0.40664878487586975,0,1,1,1,0.45476430654525757,15
9523,9523,0.7456375956535339,0.7430813312530518,0.7362198233604431,1,1,1,1,0.7481862902641296,21
9524,9524,0.8670724034309387,0.862652063369751,0.853803813457489,1,1,1,1,0.8712732195854187,1
9525,9525,0.13557463884353638,0.17391972243785858,0.27433398365974426,1,0,0,0,0.14285624027252197,88
9526,9526,0.3907853662967682,0.3833882212638855,0.37024733424186707,1,1,1,1,0.39745938777923584,21
9527,9527,0.2440329194068909,0.23613007366657254,0.2210172414779663,0,1,1,1,0.2504825294017792,51
9528,9528,0.4445206522941589,0.42730578780174255,0.3818650245666504,1,1,1,1,0.4598955512046814,95
9529,9529,0.729015588760376,0.7209407091140747,0.703545093536377,1,1,1,1,0.7364696264266968,91
9530,9530,0.3586016595363617,0.34035956859588623,0.32995137572288513,1,1,1,0,0.3757944405078888,12
9531,9531,0.075996533036232,0.07880417257547379,0.10773906111717224,0,1,0,0,0.07473956793546677,88
9532,9532,0.8802464604377747,0.8801701664924622,0.8792465329170227,1,1,1,1,0.8801820874214172,82
9533,9533,0.9610697627067566,0.955451726913452,0.9427616000175476,1,1,1,1,0.9661399722099304,22
9534,9534,0.3087135851383209,0.3533742725849152,0.442979633808136,1,0,0,0,0.3041541576385498,16
9535,9535,0.5754751563072205,0.5349964499473572,0.4407738149166107,1,1,1,1,0.6114583611488342,66
9536,9536,0.2731212973594665,0.269462525844574,0.2577349841594696,0,1,1,1,0.2754806876182556,5
9537,9537,0.1814095824956894,0.16680565476417542,0.21382127702236176,1,1,1,0,0.1966729462146759,1
9538,9538,0.16184018552303314,0.15524369478225708,0.1434933841228485,0,1,1,1,0.1681162267923355,15
9539,9539,0.4381026923656464,0.42843639850616455,0.40268436074256897,1,1,1,1,0.44629836082458496,29
9540,9540,0.4660841226577759,0.4573862254619598,0.438279390335083,1,1,1,1,0.4742443561553955,73
9541,9541,0.13246794044971466,0.12890525162219998,0.1467602550983429,1,1,1,0,0.13563485443592072,27
9542,9542,0.3637046515941621,0.3792678117752075,0.4160013794898987,1,1,0,0,0.3764679729938507,81
9543,9543,0.29686489701271057,0.2868797481060028,0.26526740193367004,1,1,1,1,0.3046528100967407,63
9544,9544,0.617636501789093,0.5899986028671265,0.5277059078216553,1,1,1,1,0.6427310109138489,53
9545,9545,0.5602338910102844,0.5440379381179811,0.5084954500198364,1,1,1,1,0.5748852491378784,23
9546,9546,0.13319411873817444,0.14055532217025754,0.16953302919864655,0,1,1,0,0.12445125728845596,81
9547,9547,0.9248709082603456,0.9242329597473145,0.9226616621017456,1,1,1,1,0.9255971312522888,86
9548,9548,0.09335251152515413,0.10854741185903548,0.14196790754795074,0,0,0,0,0.08095802366733551,42
9549,9549,0.690804660320282,0.6691887974739075,0.6190943717956543,1,1,1,1,0.7104429602622986,71
9550,9550,0.7723181843757629,0.7545642852783203,0.7128428220748901,1,1,1,1,0.7882088422775269,28
9551,9551,0.6236398816108704,0.6130087375640869,0.5700342059135437,1,1,1,1,0.6322359442710876,75
9552,9552,0.14382074773311615,0.14796075224876404,0.15203195810317993,0,1,1,1,0.1394604593515396,46
9553,9553,0.3439777791500092,0.3205488920211792,0.2683292031288147,0,1,1,1,0.36612117290496826,62
9554,9554,0.265221506357193,0.2640957236289978,0.26183179020881653,1,1,1,1,0.26589980721473694,79
9555,9555,0.8885577321052551,0.8873992562294006,0.8855494260787964,1,1,1,1,0.8899950385093689,16
9556,9556,0.7966093420982361,0.789758563041687,0.7729312777519226,1,1,1,1,0.8026180863380432,8
9557,9557,0.18294328451156616,0.2081836313009262,0.262795627117157,0,0,0,0,0.1827014684677124,65
9558,9558,0.9150031805038452,0.9139402508735656,0.9114227294921875,1,1,1,1,0.915968120098114,22
9559,9559,0.2911509573459625,0.28804153203964233,0.2977289855480194,1,1,1,0,0.29298073053359985,81
9560,9560,0.21507759392261505,0.1794067919254303,0.2493688315153122,1,1,1,0,0.2517980933189392,87
9561,9561,0.05211108922958374,0.06054982915520667,0.08121761679649353,0,0,0,0,0.04759937524795532,78
9562,9562,0.2616184949874878,0.2549138069152832,0.28070807456970215,1,1,1,0,0.26789888739585876,65
9563,9563,0.7529898881912231,0.7454139590263367,0.7286698818206787,1,1,1,1,0.7604753971099854,62
9564,9564,0.6680700778961182,0.6496519446372986,0.6081385016441345,1,1,1,1,0.6846676468849182,49
9565,9565,0.453972339630127,0.4467884302139282,0.43187665939331055,1,1,1,1,0.4610213339328766,70
9566,9566,0.865352988243103,0.861307680606842,0.8516566157341003,1,1,1,1,0.8693644404411316,57
9567,9567,0.2245326042175293,0.21776022017002106,0.23323221504688263,0,1,1,0,0.23159559071063995,7
9568,9568,0.06663931161165237,0.06765493005514145,0.08704772591590881,0,1,0,0,0.06784389913082123,27
9569,9569,0.8284825086593628,0.8230880498886108,0.8109880089759827,0,1,1,1,0.8337025046348572,99
9570,9570,0.7776688933372498,0.7721092700958252,0.7599309086799622,1,1,1,1,0.7829956412315369,91
9571,9571,0.715773344039917,0.6978869438171387,0.6531864404678345,1,1,1,1,0.730553388595581,23
9572,9572,0.421343058347702,0.3978069424629211,0.35320401191711426,1,1,1,1,0.44509357213974,13
9573,9573,0.08918929100036621,0.10463346540927887,0.14506132900714874,0,1,0,0,0.09157067537307739,78
9574,9574,0.22376523911952967,0.2234344482421875,0.2579525411128998,1,1,1,0,0.22231560945510864,6
9575,9575,0.3104238212108612,0.3086332678794861,0.3029578924179077,1,1,1,1,0.3109598457813263,42
9576,9576,0.17136670649051666,0.18789367377758026,0.2220805138349533,0,0,0,0,0.1593852937221527,98
9577,9577,0.549918532371521,0.5541817545890808,0.5563235282897949,1,1,1,1,0.5429489016532898,30
9578,9578,0.1583143174648285,0.1548919677734375,0.14603407680988312,0,1,1,1,0.16129378974437714,72
9579,9579,0.3261690139770508,0.33516475558280945,0.3696870803833008,0,1,0,0,0.33665481209754944,11
9580,9580,0.06714951992034912,0.10327786952257156,0.18422186374664307,1,0,0,0,0.0640348419547081,5
9581,9581,0.2838044464588165,0.2803667187690735,0.26876118779182434,0,1,1,1,0.28605762124061584,38
9582,9582,0.4670608043670654,0.4431914985179901,0.3939911723136902,1,1,1,1,0.48997676372528076,36
9583,9583,0.19047804176807406,0.17430613934993744,0.22059373557567596,1,1,1,0,0.20598046481609344,59
9584,9584,0.8281107544898987,0.8236363530158997,0.8100656270980835,1,1,1,1,0.8316556811332703,12
9585,9585,0.567114531993866,0.559768795967102,0.5452092885971069,1,1,1,1,0.5731197595596313,43
9586,9586,0.8075081706047058,0.7956812977790833,0.7674105167388916,1,1,1,1,0.8181557059288025,86
9587,9587,0.5586713552474976,0.5378255844116211,0.4916256368160248,1,1,1,1,0.5780247449874878,97
9588,9588,0.8980315327644348,0.8941247463226318,0.8851278424263,1,1,1,1,0.9016743898391724,53
9589,9589,0.07192862778902054,0.08158375322818756,0.10357469320297241,0,0,0,0,0.06905875355005264,65
9590,9590,0.10912048816680907,0.12071854621171953,0.14652816951274872,0,0,0,0,0.10445301979780197,97
9591,9591,0.1483502984046936,0.13714422285556793,0.1654759794473648,1,1,1,0,0.15865610539913177,3
9592,9592,0.4899512231349945,0.473589539527893,0.45014330744743347,0,1,1,0,0.5063090920448303,22
9593,9593,0.8736698031425476,0.8675514459609985,0.8518168330192566,1,1,1,1,0.8788449168205261,20
9594,9594,0.7197415828704834,0.6978210806846619,0.6436952352523804,1,1,1,1,0.738102912902832,22
9595,9595,0.4343098998069763,0.4183604419231415,0.3860614001750946,1,1,1,1,0.44904547929763794,57
9596,9596,0.6516600847244263,0.6338473558425903,0.5930665135383606,1,1,1,1,0.6681691408157349,25
9597,9597,0.3715469539165497,0.3561567068099976,0.320995956659317,0,1,1,1,0.3863592743873596,23
9598,9598,0.14179673790931702,0.13857917487621307,0.13214252889156342,0,1,1,0,0.14391621947288513,72
9599,9599,0.8645848631858826,0.8605687618255615,0.8501061797142029,1,1,1,1,0.8677894473075867,68
9600,9600,0.9094609618186952,0.9085761308670044,0.9068741798400879,1,1,1,1,0.910470187664032,20
9601,9601,0.5920959711074829,0.5814116597175598,0.5553398728370667,0,1,1,1,0.6016364097595215,49
9602,9602,0.4112984836101532,0.4033361673355103,0.3826955556869507,1,1,1,1,0.4181775450706482,67
9603,9603,0.5166419148445129,0.4835962057113648,0.4155103862285614,1,1,1,1,0.5482057332992554,87
9604,9604,0.2854587733745575,0.3105510175228119,0.36287492513656616,0,0,0,0,0.28147244453430176,94
9605,9605,0.6073701977729797,0.5798137784004211,0.5140305757522583,1,1,1,1,0.6306225061416626,41
9606,9606,0.10924765467643738,0.11044226586818696,0.14348731935024261,0,1,0,0,0.10859554260969162,64
9607,9607,0.3956089913845062,0.39382004737854,0.3895409107208252,1,1,1,1,0.3970634937286377,44
9608,9608,0.09129061549901962,0.08796557039022446,0.08083678036928177,0,1,1,1,0.09446457028388977,4
9609,9609,0.18457216024398804,0.20845617353916168,0.2554241120815277,0,0,0,0,0.16118969023227692,54
9610,9610,0.4574930369853973,0.4545643627643585,0.44539085030555725,0,1,1,1,0.45944100618362427,92
9611,9611,0.633872389793396,0.5984078645706177,0.5213068723678589,1,1,1,1,0.6669740080833435,15
9612,9612,0.159017875790596,0.16201913356781006,0.1668930947780609,0,1,1,1,0.15493865311145782,43
9613,9613,0.13160131871700287,0.16022691130638125,0.22554433345794678,0,0,0,0,0.12242977321147919,43
9614,9614,0.18025897443294525,0.1693415641784668,0.15610213577747345,0,1,1,0,0.19148869812488556,58
9615,9615,0.52719646692276,0.4970951080322266,0.4239630401134491,1,1,1,1,0.5541054606437683,8
9616,9616,0.5087422728538513,0.482566237449646,0.430365651845932,1,1,1,1,0.5351480841636658,2
9617,9617,0.5383496880531311,0.5318500995635986,0.516162097454071,1,1,1,1,0.5438706278800964,5
9618,9618,0.6433285474777222,0.6250476241111755,0.5865792036056519,1,1,1,1,0.6601646542549133,45
9619,9619,0.07261829078197479,0.06096603348851204,0.1004038080573082,1,1,1,0,0.08719181269407272,5
9620,9620,0.1575319468975067,0.1701485812664032,0.22055841982364655,0,1,0,0,0.18216650187969208,13
9621,9621,0.369503915309906,0.34537893533706665,0.2980245053768158,1,1,1,1,0.39382901787757874,56
9622,9622,0.8669734597206116,0.8601410984992981,0.844295859336853,1,1,1,1,0.873046875,99
9623,9623,0.5615175366401672,0.5403374433517456,0.47800570726394653,0,1,1,1,0.5808325409889221,23
9624,9624,0.5829381942749023,0.5862737894058228,0.5876764059066772,0,1,1,1,0.5762016177177429,99
9625,9625,0.4468506872653961,0.4274359345436096,0.38195502758026123,1,1,1,1,0.46422135829925537,2
9626,9626,0.4896258115768433,0.4600778222084045,0.4029613733291626,1,1,1,1,0.5178690552711487,76
9627,9627,0.14732468128204346,0.1564234346151352,0.1726052463054657,0,1,1,1,0.13735373318195343,35
9628,9628,0.4817779064178467,0.4778882265090942,0.46700432896614075,1,1,1,1,0.4845642149448395,30
9629,9629,0.8473996520042419,0.8441968560218811,0.8366706371307373,1,1,1,1,0.8503893613815308,53
9630,9630,0.09756720066070557,0.09946304559707643,0.11483447998762131,0,1,1,0,0.09376121312379837,67
9631,9631,0.3475923836231232,0.2996068298816681,0.21371160447597504,0,1,1,1,0.39761051535606384,68
9632,9632,0.17408284544944766,0.2100559175014496,0.29024624824523926,0,0,0,0,0.18687772750854492,5
9633,9633,0.35603636503219604,0.351187527179718,0.3733653724193573,1,1,1,0,0.3606753647327423,92
9634,9634,0.2496963292360305,0.24295900762081146,0.22366926074028015,1,1,1,1,0.2550202012062073,23
9635,9635,0.13290289044380188,0.15197153389453888,0.19383682310581207,0,0,0,0,0.11558017879724503,46
9636,9636,0.3038679659366608,0.2961660325527191,0.2765653729438782,0,1,1,1,0.3107282221317291,72
9637,9637,0.7694824934005737,0.7623680830001831,0.7459148168563843,1,1,1,1,0.7757234573364258,40
9638,9638,0.30402860045433044,0.2855650782585144,0.2583910822868347,1,1,1,1,0.32554346323013306,30
9639,9639,0.798808753490448,0.7907084226608276,0.7700491547584534,1,1,1,1,0.805560827255249,62
9640,9640,0.5140860676765442,0.4920974969863892,0.4517669677734375,0,1,1,1,0.5368989109992981,11
9641,9641,0.8329697251319885,0.8244022727012634,0.8035980463027954,1,1,1,1,0.8406186103820801,23
9642,9642,0.3968115448951721,0.3815243542194367,0.35090190172195435,1,1,1,1,0.41265639662742615,78
9643,9643,0.17391617596149445,0.17875716090202332,0.18564410507678986,1,1,1,0,0.16769063472747803,96
9644,9644,0.7044649124145508,0.6935612559318542,0.6663711667060852,1,1,1,1,0.7141211032867432,67
9645,9645,0.12653644382953644,0.12267062813043594,0.1343948096036911,0,1,1,0,0.1307378113269806,43
9646,9646,0.9300567507743835,0.9282696843147278,0.924036979675293,1,1,1,1,0.931835412979126,8
9647,9647,0.38835957646369934,0.3691337108612061,0.32833194732666016,1,1,1,1,0.406655490398407,15
9648,9648,0.7935843467712402,0.7843758463859558,0.7639200091362,1,1,1,1,0.8018204569816589,4
9649,9649,0.1509043127298355,0.14311043918132782,0.17516209185123444,1,1,1,0,0.15899261832237244,80
9650,9650,0.11172221601009368,0.13213928043842316,0.17959657311439514,0,0,0,0,0.09533069282770157,80
9651,9651,0.7488816380500793,0.7400830984115601,0.7148593664169312,1,1,1,1,0.7557339072227478,60
9652,9652,0.8503128886222839,0.8402735590934753,0.816613495349884,1,1,1,1,0.8591170907020569,7
9653,9653,0.6866093873977661,0.664063036441803,0.6089903116226196,0,1,1,1,0.7058619260787964,23
9654,9654,0.8187254071235657,0.8077788352966309,0.7807947397232056,1,1,1,1,0.8287962079048157,48
9655,9655,0.9014336466789246,0.8990334868431091,0.8950830101966858,1,1,1,1,0.9038430452346802,16
9656,9656,0.8722608685493469,0.8687217235565186,0.8622121810913086,1,1,1,1,0.8758463263511658,57
9657,9657,0.6642681360244751,0.6408172845840454,0.5821471810340881,1,1,1,1,0.6841356754302979,94
9658,9658,0.10441787540912628,0.1229696124792099,0.16538691520690918,0,0,0,0,0.09728678315877914,93
9659,9659,0.3139012157917023,0.3117352426052093,0.3044651746749878,1,1,1,1,0.31410476565361023,92
9660,9660,0.3728348314762116,0.3547127842903137,0.3130331337451935,1,1,1,1,0.38850414752960205,43
9661,9661,0.4145163595676422,0.4068912863731384,0.38454797863960266,1,1,1,1,0.41929587721824646,62
9662,9662,0.5679618120193481,0.5450194478034973,0.4950354993343353,1,1,1,1,0.5902402997016907,58
9663,9663,0.2797807455062866,0.2722994089126587,0.25407645106315613,1,1,1,1,0.2871762216091156,19
9664,9664,0.8068496584892273,0.7998069524765015,0.7804269790649414,1,1,1,1,0.8126365542411804,23
9665,9665,0.17133939266204834,0.1655329167842865,0.17210979759693146,0,1,1,0,0.17691166698932648,74
9666,9666,0.13821449875831604,0.1406240463256836,0.14325660467147827,0,1,1,1,0.13546369969844818,65
9667,9667,0.11739601194858552,0.13778294622898102,0.17993298172950745,0,0,0,0,0.10799726098775864,42
9668,9668,0.688788652420044,0.6766552925109863,0.6503655910491943,1,1,1,1,0.7005948424339294,95
9669,9669,0.4260570406913757,0.495224267244339,0.6194603443145752,0,0,0,0,0.3588506579399109,61
9670,9670,0.1947142332792282,0.16811048984527588,0.19592460989952087,1,1,1,0,0.22339142858982086,99
9671,9671,0.8863428831100464,0.8832159042358398,0.8767146468162537,1,1,1,1,0.8892000317573547,86
9672,9672,0.8076537847518921,0.80237877368927,0.7898973822593689,1,1,1,1,0.8123692870140076,53
9673,9673,0.2932213544845581,0.2745189964771271,0.22621029615402222,0,1,1,1,0.3109404742717743,48
9674,9674,0.1974005252122879,0.20278510451316836,0.22095797955989838,0,1,1,0,0.1883750855922699,2
9675,9675,0.7625601887702942,0.7585016489028931,0.7497280836105347,1,1,1,1,0.766243577003479,52
9676,9676,0.3842854201793671,0.3752995431423187,0.34617358446121216,1,1,1,1,0.39135944843292236,58
9677,9677,0.3234196901321411,0.30877968668937683,0.2724250853061676,1,1,1,1,0.3363305926322937,54
9678,9678,0.6460891962051392,0.6284181475639343,0.5898633003234863,1,1,1,1,0.6625126004219055,85
9679,9679,0.15456050634384155,0.15503798425197599,0.16713857650756836,0,1,1,0,0.15268781781196594,63
9680,9680,0.1215994730591774,0.13714250922203064,0.17347705364227295,0,0,0,0,0.11756949871778488,64
9681,9681,0.6655113697052002,0.6259453296661377,0.532173216342926,1,1,1,1,0.6980094909667969,82
9682,9682,0.1477317214012146,0.16618402302265167,0.20389647781848907,0,0,0,0,0.14681710302829742,64
9683,9683,0.281784325838089,0.2628990709781647,0.2264641970396042,0,1,1,1,0.3018418550491333,75
9684,9684,0.5354050993919373,0.514437198638916,0.4745030701160431,1,1,1,1,0.5580770373344421,43
9685,9685,0.3704864978790283,0.3637461066246033,0.34602347016334534,1,1,1,1,0.3761276304721832,37
9686,9686,0.1644877940416336,0.16033320128917694,0.1529184728860855,0,1,1,1,0.16868820786476135,18
9687,9687,0.725401759147644,0.7156727910041809,0.6938322186470032,1,1,1,1,0.7341682314872742,47
9688,9688,0.5763242244720459,0.5595433115959167,0.5232171416282654,1,1,1,1,0.5923929214477539,52
9689,9689,0.277448832988739,0.2610364258289337,0.22346366941928864,0,1,1,1,0.29268327355384827,79
9690,9690,0.9260753393173218,0.9251713156700134,0.9231112003326416,1,1,1,1,0.9269430041313171,53
9691,9691,0.14335735142230988,0.14907066524028778,0.1923166960477829,0,1,0,0,0.14743965864181519,74
9692,9692,0.14324554800987244,0.17186890542507172,0.23806942999362946,0,0,0,0,0.12873053550720215,33
9693,9693,0.4398157596588135,0.4223490059375763,0.3844964802265167,1,1,1,1,0.4567050337791443,83
9694,9694,0.3340001106262207,0.3278293013572693,0.31497082114219666,1,1,1,1,0.3397318422794342,3
9695,9695,0.23200449347496035,0.24884866178035736,0.28425073623657227,1,0,0,0,0.22434750199317932,90
9696,9696,0.22345048189163208,0.21673086285591125,0.22169992327690125,0,1,1,0,0.22730033099651337,12
